Tracking Number,Sent,Origin city (original),Origin city (used),Origin country,Origin Lat,Origin Long,Received,Destination city (original),Destination (used),Destination country,Destination Lat,Destination Long
807394981350,25/05/2016,CARTAGENA,CARTAGENA,ES,-33.55384,-71.60761,26/05/2016,LOUGHTON 4RG,LONDON,GB,51.50853,-0.12574
807394987601,25/05/2016,SYKE,SYKE,DE,52.91345,8.82209,26/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987597,23/05/2016,SYKE,SYKE,DE,52.91345,8.82209,24/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002729,09/05/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,10/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002718,06/05/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,09/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002707,03/05/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,04/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002751,20/05/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,23/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002730,11/05/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,13/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002740,18/05/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,19/05/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418532767,11/03/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395034437,03/03/2016,ALGECIRAS CADIZ,MADRID,ES,40.4165,-3.70256,04/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002913,26/02/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060607,14/03/2016,BRORUP,BRORUP,DK,55.48194,9.01756,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059706,21/03/2016,BERGEN,BERGEN,NO,52.80837,9.96374,23/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395061728,07/03/2016,RUGVICA,RUGVICA,HR,45.73611,16.23306,08/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395039005,16/03/2016,TARANTO,TARANTO,IT,40.41639,17.25478,17/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395008841,14/03/2016,LIVORNO,LIVORNO,IT,43.54427,10.32615,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
808333350587,21/03/2016,GRANITE BAY,GRANITE BAY,US,38.76323,-121.16384,23/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395062209,07/03/2016,ALGERIA,ALGIERS,DZ,36.7525,3.04197,09/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
802198117494,19/03/2016,VERACRUZ 91700,MEXICO CITY,MX,19.42847,-99.12766,24/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775740297270,26/02/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,29/02/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395017386,29/02/2016,SAUT VICEUC DEL. HORTS BCN,MADRID,ES,40.4165,-3.70256,01/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394978240,23/03/2016,SODERTALJE,STOCKHOLM,SE,59.33258,18.0649,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
876323003174,21/03/2016,CUTTAACK ODISHA,NEW DELHI,IN,28.63576,77.22445,24/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418528330,10/03/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,11/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
802198117510,14/03/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,17/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395015740,29/02/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,01/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060581,09/03/2016,BRORUP,BRORUP,DK,55.48194,9.01756,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
801472045699,18/03/2016,GIOHAM GUJARAT,NEW DELHI,IN,28.63576,77.22445,24/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775840755400,11/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806020605191,17/03/2016,ATHESN,ATHENS,GR,37.97945,23.71622,18/03/2016,LONGHTON,LONDON,GB,51.50853,-0.12574
807395035992,11/03/2016,HARSELLE,PARIS,FR,48.85341,2.3488,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775752290111,29/02/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,01/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418532171,16/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,17/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395035227,12/03/2016,ALGECIRAS CADIZ,MADRID,ES,40.4165,-3.70256,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805440886131,14/03/2016,S.J. OLOS CAMPOS,BRASILIA,BR,-15.77972,-47.92972,17/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775806535462,08/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,09/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395067211,14/03/2016,WAALWIJK,WAALWIJK,NL,51.6825,5.07083,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059280,24/03/2016,WAALWIJK,WAALWIJK,NL,51.6825,5.07083,29/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395008212,25/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,29/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394987553,21/03/2016,SYKE,SYKE,DE,52.91345,8.82209,22/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418569683,21/03/2016,TEOLO,ROME,IT,41.89193,12.51133,22/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528352,16/03/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,17/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775812983302,09/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,11/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002854,21/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,22/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395061717,29/02/2016,RUGVICA,RUGVICA,HR,45.73611,16.23306,01/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060044,19/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642,22/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
804223700893,29/02/2016,RIO DE JANEIRIO,BRASILIA,BR,-15.77972,-47.92972,04/03/2016,LOUGHTON UK,LONDON,GB,51.50853,-0.12574
807395003070,22/03/2016,LE MAURE,PARIS,FR,48.85341,2.3488,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987564,23/03/2016,SYKE,SYKE,DE,52.91345,8.82209,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418532138,15/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,16/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394979989,14/03/2016,MESTRE-VENEZIA,ROME,IT,41.89193,12.51133,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002887,04/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,07/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805440886110,02/03/2016,SJ DOS CAMPOS,BRASILIA,BR,-15.77972,-47.92972,15/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395003081,17/03/2016,LEHAURE,PARIS,FR,48.85341,2.3488,18/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059290,16/03/2016,WAALWIJK,WAALWIJK,NL,51.6825,5.07083,17/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395008429,18/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,21/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394988560,21/03/2016,KASTRUP,COPENHAGEN,DK,55.67594,12.56553,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016872,07/03/2016,REUS,REUS,ES,41.15612,1.10687,08/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015800,29/02/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,01/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016574,22/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060684,22/03/2016,BRORUP,BRORUP,DK,55.48194,9.01756,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418568735,10/03/2016,PORTORAFTI,ATHENS,GR,37.97945,23.71622,11/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805874009288,07/03/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,11/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395016861,23/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418532149,19/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,22/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806475998459,28/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642,30/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
802198117542,26/02/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,02/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418573090,10/03/2016,ASKIM,ASKIM,SE,59.58326,11.16286,14/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418569812,02/03/2016,TEOLO,ROME,IT,41.89193,12.51133,03/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775873241700,15/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,16/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395015854,08/03/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,09/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418573068,21/03/2016,ASKIM,ASKIM,SE,59.58326,11.16286,22/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395020544,07/03/2016,CAGLIARI,CAGLIARI,IT,39.23054,9.11917,08/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
876629039697,26/02/2016,GENOVA,GENOVA,IT,4.31667,-75.76667,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394988550,21/03/2016,SOBORG,COPENHAGEN,DK,55.67594,12.56553,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
801472045714,10/03/2016,AHMEDABAD,AHMEDABAD,IN,23.02579,72.58727,16/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
876323003152,14/03/2016,BHUBANESWAR,NEW DELHI,IN,28.63576,77.22445,17/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418532127,01/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,02/03/2016,ESSEX,ESSEX,GB,39.30927,-76.47496
807395016563,27/02/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418531598,04/03/2016,SYKE,SYKE,DE,52.91345,8.82209,07/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418532150,27/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,29/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015773,09/03/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418532116,25/02/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395008863,11/03/2016,LIVORNO,LIVORNO,IT,43.54427,10.32615,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059305,01/03/2016,WAALWIJK,WAALWIJK,NL,51.6825,5.07083,02/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418532182,15/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,16/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060776,07/03/2016,BRORUP,BRORUP,DK,55.48194,9.01756,08/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987542,17/03/2016,SYKE,SYKE,DE,52.91345,8.82209,18/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
876629039594,16/03/2016,GENOVA,GENOVA,IT,4.31667,-75.76667,17/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395059820,11/03/2016,GDYNIA,GDYNIA,PL,54.51889,18.53188,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395036727,09/03/2016,HELSINKI,HELSINKI,FI,60.16952,24.93545,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775916162241,21/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,22/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418528363,22/03/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775750948630,01/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,02/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060868,26/02/2016,DASMARINAS CAVITE,MANILA,PH,14.6042,120.9822,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395039509,25/02/2016,SAO PAULO,SAO PAULO,BR,-23.5475,-46.63611,03/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418529212,26/02/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418568724,15/03/2016,GLYFADA,GLYFADA,GR,37.86289,23.75802,17/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418532193,08/03/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,09/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775785567477,07/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,08/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775763197864,02/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,03/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395024311,14/03/2016,ARACAJU,ARACAJU,BR,-10.91111,-37.07167,18/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395016666,04/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,07/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
802198117704,19/03/2016,VERACRUZ 91700,MEXICO CITY,MX,19.42847,-99.12766,24/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395015887,18/03/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,21/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395042505,24/03/2016,TARANTO,TARANTO,IT,40.41639,17.25478,29/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775741066136,26/02/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395026325,26/02/2016,CAPE TOWN,CAPE TOWN,ZA,-33.92584,18.42322,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395017294,22/03/2016,CARTAGENA MURCIA,MADRID,ES,40.4165,-3.70256,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394988012,07/03/2016,SYKE,SYKE,DE,52.91345,8.82209,08/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015876,14/03/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775829434968,09/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,10/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
802198117520,12/03/2016,VERECRUZ,MEXICO CITY,MX,19.42847,-99.12766,16/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395059717,15/03/2016,BERGEN,BERGEN,NO,52.80837,9.96374,16/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395035216,08/03/2016,ALGECIRAS C DIZ,MADRID,ES,40.4165,-3.70256,09/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016600,10/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,11/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987998,10/03/2016,SYKE,SYKE,DE,52.91345,8.82209,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395036716,15/03/2016,HELSINKI,HELSINKI,FI,60.16952,24.93545,16/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418568713,24/03/2016,P RAFTI,ATHENS,GR,37.97945,23.71622,29/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395015784,09/03/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060754,26/02/2016,BRORUP,BRORUP,DK,55.48194,9.01756,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395035032,04/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,07/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395040340,29/02/2016,"FREEPORT,GRAND BAHAMA FSLAN I",NASSAU,BS,25.05823,-77.34306,02/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394988001,07/03/2016,SYKE,SYKE,DE,52.91345,8.82209,08/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015957,23/03/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016770,10/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,11/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395017240,15/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,16/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395023988,09/03/2016,SANTANA DO PARNAIBA,BRASILIA,BR,-15.77972,-47.92972,17/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395060798,07/03/2016,DASMARINAS CAVITE,MANILA,PH,14.6042,120.9822,09/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418573105,07/03/2016,ASKIM,ASKIM,SE,59.58326,11.16286,08/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059670,04/03/2016,BERGEN 5096,OSLO,NO,59.91273,10.74609,07/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015545,03/03/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,04/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059912,22/03/2016,GDYNIA,GDYNIA,PL,54.51889,18.53188,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015810,29/02/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,01/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
782530226560,07/03/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,11/03/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
775960195857,25/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,29/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395002876,14/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775894920227,18/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,21/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015762,14/03/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775774636863,02/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,03/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418568746,26/02/2016,ATHENS,ATHENS,GR,37.97945,23.71622,01/03/2016,LOUGHTON ROAD,LONDON,GB,51.50853,-0.12574
807395002843,24/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,29/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980846,22/03/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,24/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060710,16/03/2016,BRORUP,BRORUP,DK,55.48194,9.01756,17/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395008852,14/03/2016,LIVORNO,LIVORNO,IT,43.54427,10.32615,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395061739,08/03/2016,RUGVICA,RUGVICA,HR,45.73611,16.23306,09/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805874009266,16/03/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,22/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395038605,15/03/2016,SCR,PORT OF SPAIN,TT,10.66668,-61.51889,17/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418573079,17/03/2016,ASKIM,ASKIM,SE,59.58326,11.16286,18/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805874009255,14/03/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,18/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395060592,09/03/2016,BRORUP,BRORUP,DK,55.48194,9.01756,14/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
802198117509,18/03/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,24/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
802198117726,26/03/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,30/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775895037761,17/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,21/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418528320,02/03/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,03/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775807262100,07/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,08/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394987531,15/03/2016,SYKE,SYKE,DE,52.91345,8.82209,16/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015795,08/03/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,09/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395067222,09/03/2016,WAALWIJK,WAALWIJK,NL,51.6825,5.07083,10/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418573116,29/02/2016,ASKIM,ASKIM,SE,59.58326,11.16286,01/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060743,29/02/2016,BRORUP,BRORUP,DK,55.48194,9.01756,01/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016427,23/03/2016,ONDA CASTELLON,MADRID,ES,40.4165,-3.70256,29/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528374,24/03/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,29/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015968,21/03/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,22/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002902,01/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,02/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418532723,25/02/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261,29/02/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395061165,17/03/2016,SAO PAULO,SAO PAULO,BR,-23.5475,-46.63611,29/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775905642279,18/03/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,21/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987520,14/03/2016,SYKE,SYKE,DE,52.91345,8.82209,15/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528319,03/03/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,04/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418568687,04/03/2016,PORTO RAFTI,ATHENS,GR,37.97945,23.71622,07/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015020,29/02/2016,ROMA,ROMA,IT,-26.56741,148.78751,01/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016883,01/03/2016,REUS TARRAGONA,MADRID,ES,40.4165,-3.70256,02/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
